point_id,lat,lon,distance_km,altitude_m,precipitation_mm_h,precipitation_p95_mm_h,temperature_c,windspeed_kmh,humidity_pct,cloudcover_pct
4895,45.700886,3.562717,488.9983,383.6,0.1051,0.6,13.5182,9.26,73.8,62.7
4896,45.700922,3.563995,489.0976,384.4,0.1051,0.6,13.5132,9.26,73.8,62.7
4897,45.700809,3.565273,489.1976,382.0,0.1051,0.6,13.5083,9.26,73.8,62.7
4898,45.700695,3.56655,489.2976,384.9,0.1051,0.6,13.5033,9.26,73.8,62.7
4899,45.700611,3.567832,489.3976,385.9,0.1051,0.6,13.4983,9.26,73.8,62.7
4900,45.700577,3.569116,489.4974,388.6,0.1051,0.6,13.4934,9.26,73.8,62.7
4901,45.700785,3.570361,489.5968,391.2,0.1051,0.6,13.4884,9.26,73.8,62.7
4902,45.700908,3.571623,489.6958,386.7,0.1051,0.6,13.4835,9.26,73.8,62.7
4903,45.700772,3.572894,489.7957,391.5,0.1051,0.6,13.4785,9.26,73.8,62.7
4904,45.700535,3.574136,489.8957,395.8,0.1051,0.6,13.4735,9.26,73.8,62.7
4905,45.700297,3.575378,489.9957,391.5,0.1051,0.6,13.4686,9.26,73.8,62.7
4906,45.700114,3.576635,490.0954,388.2,0.1051,0.6,13.4636,9.26,73.8,62.7
4907,45.700051,3.577913,490.1949,387.1,0.1051,0.6,13.4587,9.26,73.8,62.7
4908,45.700293,3.579127,490.2929,394.4,0.1051,0.6,13.4538,9.26,73.8,62.7
4909,45.700805,3.580178,490.3924,396.6,0.1051,0.6,13.4488,9.26,73.8,62.7
4910,45.701477,3.581028,490.4921,394.9,0.1051,0.6,13.4439,9.26,73.8,62.7
4911,45.702108,3.581928,490.5911,393.3,0.1051,0.6,13.4389,9.26,73.8,62.7
4912,45.702508,3.583078,490.6909,398.8,0.1051,0.6,13.434,9.26,73.8,62.7
4913,45.702626,3.584339,490.7897,398.4,0.1051,0.6,13.4291,9.26,73.8,62.7
4914,45.702508,3.585615,490.8897,393.7,0.1051,0.6,13.4241,9.26,73.8,62.7
4915,45.702363,3.586886,490.9897,391.1,0.1051,0.6,13.4191,9.26,73.8,62.7
4916,45.702174,3.588145,491.0897,382.1,0.1051,0.6,13.4141,9.26,73.8,62.7
4917,45.701846,3.589338,491.1893,396.6,0.1051,0.6,13.4092,9.26,73.8,62.7
4918,45.701161,3.590147,491.288,397.5,0.1051,0.6,13.4043,9.26,73.8,62.7
4919,45.700338,3.590635,491.3871,397.1,0.1051,0.6,13.3993,9.26,73.8,62.7
4920,45.699445,3.590748,491.4868,393.4,0.1051,0.6,13.3944,9.26,73.8,62.7
4921,45.698564,3.590508,491.5865,394.4,0.1051,0.6,13.3894,9.26,73.8,62.7
4922,45.697669,3.590384,491.6865,397.8,0.1051,0.6,13.3844,9.26,73.8,62.7
4923,45.696775,3.590263,491.7864,400.3,0.1051,0.6,13.3795,9.26,73.8,62.7
4924,45.695877,3.590188,491.8864,400.1,0.1051,0.6,13.3745,9.26,73.8,62.7
4925,45.694985,3.59022,491.9856,398.2,0.1051,0.6,13.3696,9.26,73.8,62.7
4926,45.69412,3.590569,492.0855,396.6,0.1051,0.6,13.3646,9.26,73.8,62.7
4927,45.693314,3.591118,492.1847,398.2,0.1051,0.6,13.3596,9.26,73.8,62.7
4928,45.692733,3.59209,492.2841,404.8,0.1051,0.6,13.3547,9.26,73.8,62.7
4929,45.692351,3.593246,492.3834,407.4,0.1051,0.6,13.3498,9.26,73.8,62.7
4930,45.692136,3.594493,492.4832,410.4,0.1051,0.6,13.3448,9.26,73.8,62.7
4931,45.692006,3.595767,492.5832,416.3,0.1051,0.6,13.3398,9.26,73.8,62.7
4932,45.691992,3.597053,492.6831,417.8,0.1051,0.6,13.3348,9.26,73.8,62.7
4933,45.691912,3.598319,492.7818,419.5,0.1051,0.6,13.3299,9.26,73.8,62.7
4934,45.691538,3.599489,492.8817,424.3,0.1051,0.6,13.325,9.26,73.8,62.7
4935,45.69116,3.600654,492.9815,426.7,0.1051,0.6,13.32,9.26,73.8,62.7
4936,45.690936,3.601901,493.0815,417.1,0.1055,0.602,13.3143,9.2568,73.8289,62.708
4937,45.690885,3.603179,493.1809,418.8,0.1058,0.604,13.3087,9.2536,73.8576,62.7159
4938,45.691047,3.604446,493.2809,416.9,0.1062,0.606,13.303,9.2505,73.8864,62.7238
4939,45.69117,3.60572,493.3808,412.5,0.1066,0.608,13.2973,9.2473,73.9153,62.7318
4940,45.691118,3.606988,493.4795,405.9,0.1069,0.6099,13.2917,9.2441,73.9438,62.7397
4941,45.69073,3.608136,493.5786,404.0,0.1073,0.6119,13.2861,9.241,73.9724,62.7476
4942,45.69012,3.609079,493.6784,404.5,0.1077,0.6139,13.2805,9.2378,74.0012,62.7555
4943,45.689363,3.609765,493.778,405.6,0.1081,0.6159,13.2748,9.2346,74.03,62.7634
4944,45.688513,3.610169,493.8776,407.4,0.1084,0.6178,13.2691,9.2315,74.0587,62.7714
4945,45.687625,3.610347,493.9773,410.3,0.1088,0.6198,13.2635,9.2283,74.0875,62.7793
4946,45.686748,3.610139,494.0761,419.7,0.1092,0.6218,13.2579,9.2251,74.116,62.7872
4947,45.685916,3.609648,494.1762,427.9,0.1095,0.6238,13.2522,9.2219,74.1449,62.7952
4948,45.685065,3.609236,494.2761,431.2,0.1099,0.6258,13.2465,9.2188,74.1738,62.8031
4949,45.684173,3.609111,494.3758,427.1,0.1103,0.6278,13.2409,9.2156,74.2026,62.8111
4950,45.683345,3.609577,494.4747,415.0,0.1106,0.6297,13.2353,9.2124,74.2311,62.8189
4951,45.682644,3.610377,494.5744,423.7,0.111,0.6317,13.2296,9.2093,74.2599,62.8269
4952,45.682281,3.611532,494.6728,429.7,0.1114,0.6337,13.224,9.2061,74.2883,62.8347
4953,45.682067,3.612781,494.7727,428.0,0.1118,0.6357,13.2183,9.2029,74.3172,62.8427
4954,45.681691,3.613947,494.8725,427.4,0.1121,0.6377,13.2127,9.1998,74.346,62.8506
4955,45.681411,3.61515,494.971,424.5,0.1125,0.6396,13.2071,9.1966,74.3744,62.8585
4956,45.681197,3.616398,495.0708,426.7,0.1129,0.6416,13.2014,9.1934,74.4032,62.8664
4957,45.680705,3.617459,495.1697,432.7,0.1132,0.6436,13.1958,9.1903,74.4318,62.8743
4958,45.680026,3.618287,495.2689,420.3,0.1136,0.6455,13.1902,9.1871,74.4604,62.8822
4959,45.679283,3.619012,495.3689,419.2,0.114,0.6475,13.1845,9.1839,74.4893,62.8902
4960,45.678609,3.619847,495.468,423.2,0.1143,0.6495,13.1789,9.1808,74.5179,62.898
4961,45.678186,3.620979,495.5677,424.9,0.1147,0.6515,13.1732,9.1776,74.5467,62.906
4962,45.678063,3.622248,495.6672,426.8,0.1151,0.6535,13.1676,9.1744,74.5754,62.9139
4963,45.6781,3.623527,495.7667,431.2,0.1154,0.6555,13.1619,9.1713,74.6042,62.9218
4964,45.678328,3.624772,495.8667,436.5,0.1158,0.6575,13.1563,9.1681,74.633,62.9298
4965,45.678562,3.626015,495.9667,442.6,0.1162,0.6594,13.1506,9.1649,74.6619,62.9378
4966,45.678754,3.627266,496.0662,451.8,0.1166,0.6614,13.1449,9.1617,74.6906,62.9457
4967,45.678663,3.628537,496.1655,449.2,0.1169,0.6634,13.1393,9.1586,74.7193,62.9536
4968,45.678295,3.629701,496.2648,442.6,0.1173,0.6654,13.1337,9.1554,74.748,62.9615
4969,45.677667,3.630603,496.3637,436.5,0.1177,0.6673,13.1281,9.1522,74.7765,62.9694
4970,45.676859,3.631136,496.4626,435.0,0.118,0.6693,13.1224,9.1491,74.8051,62.9773
4971,45.675986,3.631446,496.5626,431.8,0.1184,0.6713,13.1168,9.1459,74.834,62.9852
4972,45.675174,3.631987,496.6622,428.6,0.1188,0.6733,13.1111,9.1427,74.8627,62.9932
4973,45.67449,3.632814,496.7618,438.0,0.1191,0.6753,13.1055,9.1396,74.8915,63.0011
4974,45.673996,3.633887,496.8616,459.7,0.1195,0.6773,13.0998,9.1364,74.9203,63.009
4975,45.673586,3.635032,496.9616,454.7,0.1199,0.6793,13.0941,9.1332,74.9492,63.017
4976,45.673152,3.636159,497.0616,445.2,0.1203,0.6812,13.0885,9.13,74.978,63.025
4977,45.672704,3.637275,497.1616,445.2,0.1206,0.6832,13.0828,9.1268,75.0069,63.0329
4978,45.672202,3.638332,497.2609,445.7,0.121,0.6852,13.0771,9.1237,75.0356,63.0409
4979,45.671515,3.639161,497.3608,449.1,0.1214,0.6872,13.0715,9.1205,75.0644,63.0488
4980,45.670811,3.639961,497.4608,447.9,0.1217,0.6892,13.0658,9.1173,75.0933,63.0568
4981,45.6703,3.640995,497.5592,458.4,0.1221,0.6912,13.0602,9.1142,75.1217,63.0646
4982,45.669847,3.642102,497.6589,467.7,0.1225,0.6931,13.0546,9.111,75.1505,63.0726
4983,45.669073,3.642675,497.7558,475.9,0.1228,0.6951,13.0491,9.1079,75.1785,63.0803
4984,45.668182,3.642848,497.8558,468.6,0.1232,0.6971,13.0434,9.1047,75.2074,63.0882
4985,45.667346,3.643259,497.9541,459.4,0.1236,0.699,13.0378,9.1016,75.2357,63.0961
4986,45.666594,3.643963,498.054,460.5,0.1239,0.701,13.0321,9.0984,75.2646,63.104
4987,45.66591,3.644789,498.1535,461.4,0.1243,0.703,13.0265,9.0952,75.2933,63.1119
4988,45.665403,3.645843,498.2529,460.2,0.1247,0.705,13.0208,9.0921,75.322,63.1199
4989,45.665171,3.647084,498.3527,461.3,0.125,0.707,13.0152,9.0889,75.3508,63.1278
4990,45.665163,3.648368,498.4525,463.0,0.1254,0.7089,13.0095,9.0857,75.3796,63.1358
4991,45.665072,3.649639,498.5518,462.6,0.1258,0.7109,13.0039,9.0825,75.4083,63.1437
4992,45.664683,3.650781,498.6505,460.6,0.1262,0.7129,12.9983,9.0794,75.4368,63.1515
4993,45.664034,3.651657,498.7497,460.1,0.1265,0.7149,12.9927,9.0762,75.4655,63.1594
4994,45.663221,3.652208,498.8497,460.4,0.1269,0.7168,12.987,9.073,75.4943,63.1674
4995,45.662394,3.652713,498.9497,465.1,0.1273,0.7188,12.9813,9.0699,75.5232,63.1754
4996,45.661696,3.65352,499.0495,473.8,0.1276,0.7208,12.9756,9.0667,75.552,63.1833
4997,45.661146,3.654523,499.1486,474.2,0.128,0.7228,12.97,9.0635,75.5806,63.1912
4998,45.660831,3.655727,499.2485,470.6,0.1284,0.7248,12.9643,9.0603,75.6095,63.1992
4999,45.660333,3.656785,499.3476,473.4,0.1287,0.7268,12.9587,9.0572,75.6381,63.2071
5000,45.65962,3.657552,499.4468,475.0,0.1291,0.7287,12.9531,9.054,75.6667,63.215
5001,45.65875,3.657853,499.5463,481.0,0.1295,0.7307,12.9474,9.0508,75.6955,63.2229
5002,45.657853,3.657822,499.6461,486.9,0.1299,0.7327,12.9418,9.0477,75.7243,63.2308
5003,45.656954,3.657819,499.7461,485.4,0.1302,0.7347,12.9361,9.0445,75.7531,63.2388
5004,45.656095,3.658133,499.8447,472.5,0.1306,0.7367,12.9305,9.0413,75.7816,63.2467
5005,45.655374,3.65889,499.9441,464.9,0.131,0.7386,12.9249,9.0382,75.8103,63.2546
5006,45.654852,3.659931,500.0437,466.9,0.1313,0.7406,12.9192,9.035,75.8391,63.2625
5007,45.654603,3.661156,500.1429,472.1,0.1317,0.7426,12.9136,9.0318,75.8677,63.2704
5008,45.654411,3.662413,500.2429,470.4,0.1321,0.7446,12.9079,9.0287,75.8966,63.2784
5009,45.65413,3.66362,500.3418,471.4,0.1324,0.7466,12.9023,9.0255,75.9251,63.2862
5010,45.6536,3.664642,500.4407,473.6,0.1328,0.7485,12.8967,9.0224,75.9537,63.2941
5011,45.652851,3.665336,500.5399,475.3,0.1332,0.7505,12.8911,9.0192,75.9823,63.302
5012,45.651964,3.665529,500.6397,479.1,0.1335,0.7525,12.8854,9.016,76.0111,63.31
5013,45.651069,3.665614,500.7394,478.6,0.1339,0.7545,12.8797,9.0128,76.0399,63.3179
5014,45.650171,3.665583,500.8393,477.1,0.1343,0.7565,12.8741,9.0097,76.0688,63.3259
5015,45.649289,3.665377,500.9387,476.2,0.1347,0.7584,12.8684,9.0065,76.0975,63.3338
5016,45.648452,3.664908,501.0387,482.3,0.135,0.7604,12.8628,9.0033,76.1264,63.3418
5017,45.647642,3.664351,501.1386,486.6,0.1354,0.7624,12.8571,9.0001,76.1552,63.3497
5018,45.646775,3.664147,501.2363,485.7,0.1358,0.7644,12.8515,8.997,76.1834,63.3575
5019,45.645888,3.664332,501.336,482.9,0.1361,0.7664,12.8459,8.9938,76.2122,63.3654
5020,45.645116,3.664972,501.4352,481.3,0.1365,0.7683,12.8403,8.9907,76.2408,63.3733
5021,45.644503,3.665905,501.5347,485.7,0.1369,0.7703,12.8346,8.9875,76.2696,63.3813
5022,45.644158,3.667085,501.6341,487.4,0.1372,0.7723,12.829,8.9843,76.2983,63.3892
5023,45.644134,3.668361,501.7333,480.5,0.1376,0.7743,12.8233,8.9812,76.3269,63.3971
5024,45.644342,3.669606,501.8328,480.9,0.138,0.7763,12.8177,8.978,76.3556,63.405
5025,45.644782,3.670714,501.9319,487.9,0.1383,0.7782,12.8121,8.9748,76.3842,63.4129
5026,45.645384,3.671664,502.0316,490.3,0.1387,0.7802,12.8064,8.9717,76.413,63.4208
5027,45.646037,3.67255,502.1317,495.7,0.1391,0.7822,12.8007,8.9685,76.4419,63.4288
5028,45.646749,3.673333,502.2316,495.6,0.1395,0.7842,12.7951,8.9653,76.4708,63.4368
5029,45.647287,3.674337,502.3299,492.1,0.1398,0.7861,12.7895,8.9622,76.4992,63.4446
5030,45.64741,3.675605,502.4294,498.3,0.1402,0.7881,12.7838,8.959,76.5279,63.4525
5031,45.647379,3.676888,502.5292,496.8,0.1406,0.7901,12.7782,8.9558,76.5567,63.4605
5032,45.647023,3.678057,502.6283,493.8,0.1409,0.7921,12.7725,8.9527,76.5853,63.4684
5033,45.646417,3.679001,502.7279,495.3,0.1413,0.7941,12.7669,8.9495,76.6141,63.4763
5034,45.645691,3.679757,502.8278,498.9,0.1417,0.7961,12.7612,8.9463,76.6429,63.4843
5035,45.645025,3.680616,502.9275,499.1,0.142,0.798,12.7556,8.9431,76.6717,63.4922
5036,45.644645,3.681754,503.0255,497.0,0.1424,0.8,12.75,8.94,76.7,63.5
5037,45.644528,3.683029,503.1255,501.1,0.1422,0.799,12.751,8.9414,76.6851,63.499
5038,45.644795,3.684246,503.2247,495.5,0.1419,0.798,12.752,8.9428,76.6703,63.498
5039,45.645229,3.685372,503.3247,495.9,0.1417,0.797,12.753,8.9442,76.6554,63.497
5040,45.645663,3.686499,503.4247,497.8,0.1415,0.796,12.754,8.9456,76.6405,63.496
5041,45.64598,3.687697,503.5243,498.2,0.1413,0.795,12.755,8.9469,76.6257,63.495
5042,45.646105,3.68897,503.6242,500.9,0.141,0.7941,12.7559,8.9483,76.6108,63.4941
5043,45.646137,3.690253,503.724,505.6,0.1408,0.7931,12.7569,8.9497,76.5959,63.4931
5044,45.646301,3.691518,503.824,502.1,0.1406,0.7921,12.7579,8.9511,76.581,63.4921
5045,45.646384,3.692795,503.9237,499.3,0.1403,0.7911,12.7589,8.9525,76.5661,63.4911
5046,45.646397,3.694081,504.0237,499.2,0.1401,0.7901,12.7599,8.9539,76.5512,63.4901
5047,45.646314,3.695362,504.1237,497.2,0.1399,0.7891,12.7609,8.9553,76.5363,63.4891
5048,45.646163,3.696626,504.2234,498.2,0.1397,0.7881,12.7619,8.9567,76.5215,63.4881
5049,45.645816,3.697813,504.3234,503.5,0.1394,0.7871,12.7629,8.9581,76.5066,63.4871
5050,45.645425,3.698971,504.4234,505.6,0.1392,0.7861,12.7639,8.9594,76.4917,63.4861
5051,45.645171,3.700199,504.523,498.3,0.139,0.7851,12.7649,8.9608,76.4768,63.4851
5052,45.644963,3.70145,504.623,495.1,0.1387,0.7841,12.7659,8.9622,76.4619,63.4841
5053,45.644745,3.702698,504.723,495.8,0.1385,0.7831,12.7669,8.9636,76.447,63.4831
5054,45.64442,3.703882,504.8219,493.9,0.1383,0.7822,12.7678,8.965,76.4323,63.4822
5055,45.643817,3.704827,504.9214,494.8,0.1381,0.7812,12.7688,8.9664,76.4175,63.4812
5056,45.643035,3.70543,505.0202,496.0,0.1378,0.7802,12.7698,8.9677,76.4027,63.4802
5057,45.642166,3.705736,505.1197,495.9,0.1376,0.7792,12.7708,8.9691,76.3879,63.4792
5058,45.641268,3.705792,505.2196,494.5,0.1374,0.7782,12.7718,8.9705,76.373,63.4782
5059,45.640369,3.705846,505.3197,496.5,0.1372,0.7772,12.7728,8.9719,76.3581,63.4772
5060,45.639479,3.706017,505.4196,496.7,0.1369,0.7762,12.7738,8.9733,76.3432,63.4762
5061,45.638642,3.706473,505.5192,495.5,0.1367,0.7752,12.7748,8.9747,76.3284,63.4752
5062,45.63788,3.707145,505.6187,496.0,0.1365,0.7742,12.7758,8.9761,76.3135,63.4742
5063,45.637221,3.708021,505.7187,497.2,0.1362,0.7732,12.7768,8.9775,76.2986,63.4732
5064,45.636553,3.708881,505.8186,498.1,0.136,0.7722,12.7778,8.9789,76.2837,63.4722
5065,45.635916,3.709787,505.9185,502.2,0.1358,0.7713,12.7787,8.9802,76.2689,63.4713
5066,45.63516,3.710472,506.018,507.0,0.1356,0.7703,12.7797,8.9816,76.254,63.4703
5067,45.634306,3.710842,506.1172,509.8,0.1353,0.7693,12.7807,8.983,76.2392,63.4693
5068,45.633412,3.710799,506.2167,513.7,0.1351,0.7683,12.7817,8.9844,76.2244,63.4683
5069,45.632583,3.710303,506.3166,513.9,0.1349,0.7673,12.7827,8.9858,76.2095,63.4673
5070,45.631784,3.709713,506.4166,514.5,0.1347,0.7663,12.7837,8.9872,76.1946,63.4663
5071,45.630916,3.709433,506.5155,510.4,0.1344,0.7653,12.7847,8.9885,76.1799,63.4653
5072,45.630025,3.709517,506.6148,503.8,0.1342,0.7643,12.7857,8.9899,76.1651,63.4643
5073,45.629189,3.709979,506.7145,510.1,0.134,0.7633,12.7867,8.9913,76.1502,63.4633
5074,45.628518,3.71082,506.8137,512.5,0.1337,0.7624,12.7876,8.9927,76.1354,63.4624
5075,45.628017,3.711886,506.9136,507.6,0.1335,0.7614,12.7886,8.9941,76.1206,63.4614
5076,45.627497,3.712927,507.0131,510.1,0.1333,0.7604,12.7896,8.9955,76.1057,63.4604
5077,45.626729,3.713572,507.1121,517.6,0.1331,0.7594,12.7906,8.9968,76.091,63.4594
5078,45.625858,3.713865,507.2116,525.0,0.1328,0.7584,12.7916,8.9982,76.0761,63.4584
5079,45.624959,3.713915,507.3116,521.7,0.1326,0.7574,12.7926,8.9996,76.0612,63.4574
5080,45.624089,3.714205,507.4109,509.8,0.1324,0.7564,12.7936,9.001,76.0464,63.4564
5081,45.623344,3.714906,507.5101,507.3,0.1322,0.7554,12.7946,9.0024,76.0317,63.4554
5082,45.622761,3.715879,507.6097,507.9,0.1319,0.7545,12.7955,9.0038,76.0168,63.4545
5083,45.622437,3.717062,507.7085,510.9,0.1317,0.7535,12.7965,9.0051,76.0021,63.4535
5084,45.622303,3.718333,507.8085,518.4,0.1315,0.7525,12.7975,9.0065,75.9872,63.4525
5085,45.621978,3.71952,507.9076,523.7,0.1312,0.7515,12.7985,9.0079,75.9724,63.4515
5086,45.621399,3.720503,508.0075,524.1,0.131,0.7505,12.7995,9.0093,75.9575,63.4505
5087,45.620693,3.721296,508.1073,523.3,0.1308,0.7495,12.8005,9.0107,75.9427,63.4495
5088,45.620035,3.722172,508.2073,519.8,0.1306,0.7485,12.8015,9.0121,75.9277,63.4485
5089,45.61939,3.723061,508.3069,517.3,0.1303,0.7475,12.8025,9.0135,75.9129,63.4475
5090,45.618617,3.723713,508.4067,516.5,0.1301,0.7465,12.8035,9.0149,75.898,63.4465
5091,45.61773,3.723852,508.5059,524.2,0.1299,0.7455,12.8045,9.0162,75.8832,63.4455
5092,45.616854,3.723604,508.6052,536.0,0.1296,0.7446,12.8054,9.0176,75.8685,63.4446
5093,45.616087,3.722955,508.7043,558.4,0.1294,0.7436,12.8064,9.019,75.8537,63.4436
5094,45.61554,3.721952,508.8032,556.7,0.1292,0.7426,12.8074,9.0204,75.8389,63.4426
5095,45.615134,3.720814,508.9026,530.7,0.129,0.7416,12.8084,9.0217,75.8241,63.4416
5096,45.614789,3.719633,509.0021,523.8,0.1287,0.7406,12.8094,9.0231,75.8093,63.4406
5097,45.614189,3.718689,509.1013,518.4,0.1285,0.7396,12.8104,9.0245,75.7945,63.4396
5098,45.613407,3.718079,509.2004,513.5,0.1283,0.7386,12.8114,9.0259,75.7797,63.4386
5099,45.612534,3.717789,509.3001,511.1,0.1281,0.7377,12.8123,9.0273,75.7649,63.4377
5100,45.611648,3.717928,509.3992,510.0,0.1278,0.7367,12.8133,9.0287,75.7501,63.4367
5101,45.610792,3.71832,509.4991,511.7,0.1276,0.7357,12.8143,9.03,75.7352,63.4357
5102,45.609928,3.718667,509.5989,512.1,0.1274,0.7347,12.8153,9.0314,75.7204,63.4347
5103,45.609037,3.718845,509.6989,513.6,0.1272,0.7337,12.8163,9.0328,75.7055,63.4337
5104,45.608142,3.718937,509.7987,512.0,0.1269,0.7327,12.8173,9.0342,75.6906,63.4327
5105,45.607243,3.718878,509.8988,512.6,0.1267,0.7317,12.8183,9.0356,75.6757,63.4317
5106,45.606345,3.718818,509.9988,515.6,0.1265,0.7307,12.8193,9.037,75.6608,63.4307
5107,45.605447,3.718758,510.0988,519.0,0.1262,0.7297,12.8203,9.0384,75.6459,63.4297
5108,45.604548,3.718698,510.1989,527.4,0.126,0.7287,12.8213,9.0398,75.6309,63.4287
5109,45.60365,3.718639,510.2989,529.9,0.1258,0.7277,12.8223,9.0412,75.616,63.4277
5110,45.602752,3.718579,510.3989,526.2,0.1256,0.7267,12.8233,9.0426,75.6011,63.4267
5111,45.601853,3.718519,510.499,521.9,0.1253,0.7257,12.8243,9.044,75.5862,63.4257
5112,45.600956,3.718429,510.599,527.8,0.1251,0.7248,12.8252,9.0453,75.5713,63.4248
5113,45.600059,3.718337,510.699,529.4,0.1249,0.7238,12.8262,9.0467,75.5564,63.4238
5114,45.599162,3.718246,510.799,532.0,0.1246,0.7228,12.8272,9.0481,75.5415,63.4228
5115,45.598263,3.71823,510.899,533.2,0.1244,0.7218,12.8282,9.0495,75.5266,63.4218
5116,45.597412,3.71862,510.9984,532.0,0.1242,0.7208,12.8292,9.0509,75.5118,63.4208
5117,45.596678,3.719346,511.0977,535.3,0.124,0.7198,12.8302,9.0523,75.497,63.4198
5118,45.596159,3.720389,511.1973,532.2,0.1237,0.7188,12.8312,9.0537,75.4821,63.4188
5119,45.595859,3.721595,511.2969,527.4,0.1235,0.7178,12.8322,9.0551,75.4673,63.4178
5120,45.59579,3.722877,511.3969,522.0,0.1233,0.7168,12.8332,9.0564,75.4524,63.4168
5121,45.595721,3.724158,511.4969,523.1,0.123,0.7158,12.8342,9.0578,75.4375,63.4158
5122,45.595475,3.725382,511.596,520.5,0.1228,0.7148,12.8352,9.0592,75.4227,63.4148
5123,45.594963,3.726424,511.6951,518.4,0.1226,0.7139,12.8361,9.0606,75.408,63.4139
5124,45.594234,3.727168,511.7947,518.8,0.1224,0.7129,12.8371,9.062,75.3931,63.4129
5125,45.593384,3.727523,511.8932,527.6,0.1221,0.7119,12.8381,9.0633,75.3784,63.4119
5126,45.592498,3.727347,511.9927,533.3,0.1219,0.7109,12.8391,9.0647,75.3636,63.4109
5127,45.591625,3.727039,512.0927,537.9,0.1217,0.7099,12.8401,9.0661,75.3487,63.4099
5128,45.590752,3.726727,512.1928,537.7,0.1215,0.7089,12.8411,9.0675,75.3338,63.4089
5129,45.589883,3.7264,512.2927,540.9,0.1212,0.7079,12.8421,9.0689,75.3189,63.4079
5130,45.589017,3.726053,512.3927,535.2,0.121,0.7069,12.8431,9.0703,75.304,63.4069
5131,45.588196,3.725541,512.4923,531.9,0.1208,0.7059,12.8441,9.0717,75.2892,63.4059
5132,45.58744,3.724848,512.5922,528.7,0.1205,0.705,12.845,9.0731,75.2743,63.405
5133,45.586674,3.724182,512.6919,530.6,0.1203,0.704,12.846,9.0745,75.2594,63.404
5134,45.585817,3.723837,512.7909,530.9,0.1201,0.703,12.847,9.0758,75.2446,63.403
5135,45.58492,3.723863,512.8907,534.3,0.1199,0.702,12.848,9.0772,75.2298,63.402
5136,45.584026,3.724,512.9907,529.6,0.1196,0.701,12.849,9.0786,75.2149,63.401
5137,45.583155,3.724311,513.0905,525.8,0.1194,0.7,12.85,9.08,75.2,63.4
5138,45.582383,3.724967,513.1904,522.1,0.1194,0.7,12.8425,9.08,75.199,63.4
5139,45.581634,3.725677,513.2903,520.7,0.1194,0.7,12.8351,9.08,75.198,63.4
5140,45.580891,3.726402,513.3903,521.0,0.1194,0.7,12.8276,9.08,75.197,63.4
5141,45.580093,3.726992,513.4902,529.9,0.1194,0.7,12.8202,9.08,75.196,63.4
5142,45.579271,3.72751,513.5901,526.9,0.1194,0.7,12.8127,9.08,75.195,63.4
5143,45.578448,3.728029,513.6901,524.5,0.1194,0.7,12.8053,9.08,75.194,63.4
5144,45.577625,3.728548,513.7901,524.1,0.1194,0.7,12.7978,9.08,75.193,63.4
5145,45.576773,3.728952,513.8899,526.9,0.1194,0.7,12.7904,9.08,75.192,63.4
5146,45.575895,3.72922,513.9897,526.6,0.1194,0.7,12.7829,9.08,75.1911,63.4
5147,45.574998,3.729231,514.0894,529.3,0.1194,0.7,12.7755,9.08,75.1901,63.4
5148,45.574099,3.729205,514.1894,526.5,0.1194,0.7,12.768,9.08,75.1891,63.4
5149,45.5732,3.729181,514.2894,522.9,0.1194,0.7,12.7605,9.08,75.1881,63.4
5150,45.572301,3.729149,514.3894,524.0,0.1194,0.7,12.7531,9.08,75.1871,63.4
5151,45.571402,3.729106,514.4894,524.7,0.1194,0.7,12.7456,9.08,75.1861,63.4
5152,45.570503,3.729063,514.5894,522.9,0.1194,0.7,12.7382,9.08,75.1851,63.4
5153,45.569604,3.729038,514.6894,523.1,0.1194,0.7,12.7307,9.08,75.1841,63.4
5154,45.568705,3.729018,514.7894,526.3,0.1194,0.7,12.7232,9.08,75.1831,63.4
5155,45.567809,3.729125,514.8894,529.3,0.1194,0.7,12.7158,9.08,75.1821,63.4
5156,45.566912,3.729232,514.9895,530.8,0.1194,0.7,12.7083,9.08,75.1811,63.4
5157,45.566016,3.729338,515.0895,530.8,0.1194,0.7,12.7008,9.08,75.1801,63.4
5158,45.56512,3.729444,515.1895,533.7,0.1194,0.7,12.6934,9.08,75.1791,63.4
5159,45.564224,3.729549,515.2895,531.9,0.1194,0.7,12.6859,9.08,75.1781,63.4
5160,45.563328,3.729671,515.3896,528.4,0.1194,0.7,12.6784,9.08,75.1771,63.4
5161,45.562433,3.729793,515.4896,528.1,0.1194,0.7,12.671,9.08,75.1761,63.4
5162,45.561536,3.729892,515.5896,528.9,0.1194,0.7,12.6635,9.08,75.1751,63.4
5163,45.560641,3.729999,515.6895,531.7,0.1194,0.7,12.6561,9.08,75.1741,63.4
5164,45.559743,3.730076,515.7895,530.5,0.1194,0.7,12.6486,9.08,75.1731,63.4
5165,45.558845,3.730156,515.8895,533.8,0.1194,0.7,12.6411,9.08,75.1722,63.4
5166,45.55795,3.730271,515.9894,535.3,0.1194,0.7,12.6337,9.08,75.1712,63.4
5167,45.557052,3.730354,516.0895,532.7,0.1194,0.7,12.6262,9.08,75.1702,63.4
5168,45.55616,3.730488,516.1892,525.9,0.1194,0.7,12.6188,9.08,75.1692,63.4
5169,45.55532,3.730917,516.2884,526.7,0.1194,0.7,12.6114,9.08,75.1682,63.4
